trial,onset,duration,gain,loss,RT,participant_response,ID,run,risk,use,accept,group,gender,age
64,441.035,4,24,5,1.041,strongly_accept,1,4,12.257650672131263,True,1,equalIndifference,M,24.0
1,4.051,4,5,11,3.015,weakly_accept,2,1,6.041522986797286,True,1,equalRange,M,25.0
2,9.732999999999999,4,20,9,1.975,strongly_accept,2,1,10.965856099730654,True,1,equalRange,M,25.0
3,14.835,4,8,13,1.87,weakly_reject,2,1,7.632168761236874,True,0,equalRange,M,25.0
4,21.836,4,14,9,2.392,weakly_accept,2,1,8.32165848854662,True,1,equalRange,M,25.0
5,27.333000000000002,4,8,18,1.874,strongly_reject,2,1,9.848857801796104,True,0,equalRange,M,25.0
6,34.934,4,10,7,2.4930000000000003,weakly_accept,2,1,6.103277807866851,True,1,equalRange,M,25.0
7,41.434,4,16,17,1.4580000000000002,strongly_reject,2,1,11.672617529928752,True,0,equalRange,M,25.0
8,49.13399999999999,4,5,14,1.141,strongly_reject,2,1,7.433034373659253,True,0,equalRange,M,25.0
9,55.333999999999996,4,6,20,1.041,strongly_reject,2,1,10.44030650891055,True,0,equalRange,M,25.0
10,62.733000000000004,4,12,11,1.976,weakly_reject,2,1,8.139410298049853,True,0,equalRange,M,25.0
11,67.934,4,7,9,1.561,strongly_reject,2,1,5.70087712549569,True,0,equalRange,M,25.0
12,73.434,4,19,10,1.56,weakly_accept,2,1,10.735455276791944,True,1,equalRange,M,25.0
13,81.834,4,11,15,1.56,strongly_reject,2,1,9.300537618869138,True,0,equalRange,M,25.0
14,87.434,4,17,8,1.455,weakly_accept,2,1,9.394147114027968,True,1,equalRange,M,25.0
15,93.134,4,7,5,1.143,strongly_reject,2,1,4.301162633521313,True,0,equalRange,M,25.0
16,101.235,4,6,17,1.145,strongly_reject,2,1,9.013878188659973,True,0,equalRange,M,25.0
17,109.135,4,12,16,1.246,strongly_reject,2,1,10.0,True,0,equalRange,M,25.0
18,116.735,4,6,10,1.145,strongly_reject,2,1,5.830951894845301,True,0,equalRange,M,25.0
19,122.13600000000001,4,10,13,1.1440000000000001,strongly_reject,2,1,8.200609733428363,True,0,equalRange,M,25.0
20,127.838,4,11,12,1.5619999999999998,strongly_reject,2,1,8.139410298049853,True,0,equalRange,M,25.0
21,134.035,4,13,8,1.3530000000000002,weakly_reject,2,1,7.632168761236874,True,0,equalRange,M,25.0
22,140.937,4,14,19,1.249,strongly_reject,2,1,11.800423721205947,True,0,equalRange,M,25.0
23,149.835,4,18,7,1.4569999999999999,strongly_accept,2,1,9.656603957913983,True,1,equalRange,M,25.0
24,158.035,4,18,12,1.766,weakly_reject,2,1,10.816653826391969,True,0,equalRange,M,25.0
25,163.035,4,8,7,2.0780000000000003,weakly_reject,2,1,5.315072906367325,True,0,equalRange,M,25.0
26,168.235,4,7,11,1.3519999999999999,strongly_reject,2,1,6.519202405202649,True,0,equalRange,M,25.0
27,173.835,4,7,15,1.5590000000000002,strongly_reject,2,1,8.276472678623424,True,0,equalRange,M,25.0
28,179.03599999999997,4,15,9,1.767,weakly_accept,2,1,8.74642784226795,True,1,equalRange,M,25.0
29,185.736,4,20,8,1.249,strongly_accept,2,1,10.770329614269007,True,1,equalRange,M,25.0
30,194.53599999999997,4,9,14,1.1440000000000001,strongly_reject,2,1,8.32165848854662,True,0,equalRange,M,25.0
31,202.33599999999998,4,20,18,1.8730000000000002,weakly_reject,2,1,13.45362404707371,True,0,equalRange,M,25.0
32,209.736,4,6,14,1.248,strongly_reject,2,1,7.615773105863909,True,0,equalRange,M,25.0
33,219.037,4,12,8,1.8719999999999999,weakly_reject,2,1,7.211102550927978,True,0,equalRange,M,25.0
34,224.821,4,16,14,1.558,weakly_reject,2,1,10.63014581273465,True,0,equalRange,M,25.0
35,230.239,4,17,15,1.8730000000000002,weakly_reject,2,1,11.335784048754634,True,0,equalRange,M,25.0
36,236.33599999999998,4,14,18,1.56,strongly_reject,2,1,11.40175425099138,True,0,equalRange,M,25.0
37,245.225,4,9,17,1.0390000000000001,strongly_reject,2,1,9.617692030835672,True,0,equalRange,M,25.0
38,254.326,4,13,15,0.937,strongly_reject,2,1,9.924716620639604,True,0,equalRange,M,25.0
39,259.327,4,14,12,1.56,weakly_reject,2,1,9.219544457292887,True,0,equalRange,M,25.0
40,266.228,4,17,20,1.247,strongly_reject,2,1,13.124404748406688,True,0,equalRange,M,25.0
41,275.53,4,18,13,1.454,weakly_accept,2,1,11.10180165558726,True,1,equalRange,M,25.0
42,285.432,4,12,9,1.8730000000000002,weakly_accept,2,1,7.5,True,1,equalRange,M,25.0
43,293.233,4,5,8,1.145,strongly_reject,2,1,4.716990566028302,True,0,equalRange,M,25.0
44,299.834,4,18,5,1.35,strongly_accept,2,1,9.340770846134703,True,1,equalRange,M,25.0
45,307.33799999999997,4,5,18,1.3519999999999999,strongly_reject,2,1,9.340770846134703,True,0,equalRange,M,25.0
46,313.52099999999996,4,14,20,1.042,strongly_reject,2,1,12.206555615733702,True,0,equalRange,M,25.0
47,319.52099999999996,4,19,18,2.079,weakly_reject,2,1,13.0862523283024,True,0,equalRange,M,25.0
48,328.423,4,15,15,2.079,weakly_reject,2,1,10.606601717798213,True,0,equalRange,M,25.0
49,337.525,4,5,5,2.08,weakly_accept,2,1,3.5355339059327378,True,1,equalRange,M,25.0
50,345.526,4,11,11,1.663,weakly_accept,2,1,7.7781745930520225,True,1,equalRange,M,25.0
51,353.12699999999995,4,15,11,2.182,weakly_accept,2,1,9.300537618869138,True,1,equalRange,M,25.0
52,358.228,4,10,18,1.35,strongly_reject,2,1,10.295630140987,True,0,equalRange,M,25.0
53,367.92900000000003,4,20,15,1.976,strongly_accept,2,1,12.5,True,1,equalRange,M,25.0
54,373.431,4,17,16,1.4580000000000002,strongly_reject,2,1,11.672617529928752,True,0,equalRange,M,25.0
55,379.032,4,11,5,1.7690000000000001,weakly_accept,2,1,6.041522986797286,True,1,equalRange,M,25.0
56,388.634,4,14,7,1.766,weakly_accept,2,1,7.826237921249264,True,1,equalRange,M,25.0
57,397.635,4,11,19,1.561,strongly_reject,2,1,10.977249200050075,True,0,equalRange,M,25.0
58,405.039,4,11,20,1.04,strongly_reject,2,1,11.412712210513327,True,0,equalRange,M,25.0
59,410.82199999999995,4,14,5,1.663,weakly_accept,2,1,7.433034373659253,True,1,equalRange,M,25.0
60,416.92199999999997,4,13,5,1.248,weakly_accept,2,1,6.96419413859206,True,1,equalRange,M,25.0
61,423.022,4,18,20,2.184,weakly_accept,2,1,13.45362404707371,True,1,equalRange,M,25.0
62,428.523,4,16,16,1.764,weakly_reject,2,1,11.313708498984761,True,0,equalRange,M,25.0
63,435.125,4,11,6,1.8719999999999999,weakly_reject,2,1,6.264982043070834,True,0,equalRange,M,25.0
64,441.026,4,19,9,1.247,strongly_accept,2,1,10.51189802081432,True,1,equalRange,M,25.0
1,4.055,4,18,18,1.767,weakly_accept,2,2,12.727922061357855,True,1,equalRange,M,25.0
2,10.728,4,17,19,1.871,weakly_reject,2,2,12.747548783981962,True,0,equalRange,M,25.0
3,19.629,4,12,10,2.391,weakly_accept,2,2,7.810249675906654,True,1,equalRange,M,25.0
4,28.730999999999998,4,16,18,1.9769999999999999,weakly_accept,2,2,12.041594578792296,True,1,equalRange,M,25.0
5,34.833,4,9,6,1.351,weakly_reject,2,2,5.408326913195984,True,0,equalRange,M,25.0
6,41.034,4,9,12,1.249,weakly_reject,2,2,7.5,True,0,equalRange,M,25.0
7,50.93899999999999,4,8,14,1.3519999999999999,strongly_reject,2,2,8.06225774829855,True,0,equalRange,M,25.0
8,59.722,4,6,8,0.9359999999999999,strongly_reject,2,2,5.0,True,0,equalRange,M,25.0
9,66.722,4,5,7,1.041,strongly_reject,2,2,4.301162633521313,True,0,equalRange,M,25.0
10,75.122,4,10,9,1.56,weakly_accept,2,2,6.726812023536855,True,1,equalRange,M,25.0
11,82.72399999999999,4,17,12,1.871,strongly_accept,2,2,10.404326023342406,True,1,equalRange,M,25.0
12,90.226,4,19,17,0.935,strongly_accept,2,2,12.747548783981962,True,1,equalRange,M,25.0
13,95.727,4,8,17,1.248,strongly_reject,2,2,9.394147114027968,True,0,equalRange,M,25.0
14,103.12700000000001,4,11,14,1.351,strongly_reject,2,2,8.902246907382429,True,0,equalRange,M,25.0
15,109.729,4,20,12,1.04,strongly_accept,2,2,11.661903789690601,True,1,equalRange,M,25.0
16,117.53,4,10,8,1.3530000000000002,weakly_accept,2,2,6.4031242374328485,True,1,equalRange,M,25.0
17,123.531,4,18,8,1.7690000000000001,strongly_accept,2,2,9.848857801796104,True,1,equalRange,M,25.0
18,130.935,4,15,18,1.456,weakly_reject,2,2,11.715374513859981,True,0,equalRange,M,25.0
19,137.834,4,12,5,1.5590000000000002,weakly_accept,2,2,6.5,True,1,equalRange,M,25.0
20,147.536,4,14,17,1.249,weakly_reject,2,2,11.01135777277262,True,0,equalRange,M,25.0
21,153.72299999999998,4,15,7,1.767,weakly_accept,2,2,8.276472678623424,True,1,equalRange,M,25.0
22,163.32299999999998,4,7,12,0.932,strongly_reject,2,2,6.946221994724902,True,0,equalRange,M,25.0
23,168.926,4,6,7,1.143,strongly_reject,2,2,4.6097722286464435,True,0,equalRange,M,25.0
24,174.024,4,16,19,1.5619999999999998,weakly_reject,2,2,12.419742348374221,True,0,equalRange,M,25.0
25,179.72400000000002,4,19,16,1.037,strongly_accept,2,2,12.419742348374221,True,1,equalRange,M,25.0
26,187.426,4,9,16,1.246,strongly_reject,2,2,9.17877987534291,True,0,equalRange,M,25.0
27,192.92700000000002,4,5,20,0.937,strongly_reject,2,2,10.307764064044152,True,0,equalRange,M,25.0
28,198.128,4,14,11,1.3519999999999999,weakly_reject,2,2,8.902246907382429,True,0,equalRange,M,25.0
29,203.52900000000002,4,15,6,1.3519999999999999,weakly_accept,2,2,8.077747210701755,True,1,equalRange,M,25.0
30,208.73,4,17,11,1.77,weakly_accept,2,2,10.124228365658293,True,1,equalRange,M,25.0
31,213.93,4,10,19,1.245,strongly_reject,2,2,10.735455276791944,True,0,equalRange,M,25.0
32,219.832,4,6,13,0.9359999999999999,strongly_reject,2,2,7.158910531638177,True,0,equalRange,M,25.0
33,225.433,4,12,12,1.456,weakly_accept,2,2,8.48528137423857,True,1,equalRange,M,25.0
34,231.13400000000001,4,19,15,1.037,strongly_accept,2,2,12.103718436910205,True,1,equalRange,M,25.0
35,238.735,4,7,16,1.041,strongly_reject,2,2,8.73212459828649,True,0,equalRange,M,25.0
36,247.72400000000002,4,19,8,1.1420000000000001,strongly_accept,2,2,10.307764064044152,True,1,equalRange,M,25.0
37,253.825,4,16,7,1.8719999999999999,strongly_accept,2,2,8.73212459828649,True,1,equalRange,M,25.0
38,259.224,4,19,13,1.56,strongly_accept,2,2,11.510864433221338,True,1,equalRange,M,25.0
39,266.825,4,11,16,1.249,strongly_reject,2,2,9.7082439194738,True,0,equalRange,M,25.0
40,275.024,4,12,20,1.041,strongly_reject,2,2,11.661903789690601,True,0,equalRange,M,25.0
41,282.82599999999996,4,16,13,1.764,weakly_accept,2,2,10.307764064044152,True,1,equalRange,M,25.0
42,287.827,4,5,17,0.9359999999999999,strongly_reject,2,2,8.860022573334675,True,0,equalRange,M,25.0
43,293.528,4,18,16,1.3530000000000002,strongly_accept,2,2,12.041594578792296,True,1,equalRange,M,25.0
44,302.629,4,16,10,1.97,strongly_accept,2,2,9.433981132056603,True,1,equalRange,M,25.0
45,308.131,4,12,6,1.247,weakly_accept,2,2,6.708203932499369,True,1,equalRange,M,25.0
46,317.032,4,5,19,1.041,strongly_reject,2,2,9.82344135219425,True,0,equalRange,M,25.0
47,322.533,4,14,6,1.1440000000000001,weakly_accept,2,2,7.615773105863909,True,1,equalRange,M,25.0
48,330.435,4,19,6,1.3530000000000002,strongly_accept,2,2,9.962429422585638,True,1,equalRange,M,25.0
49,336.035,4,11,13,1.04,strongly_reject,2,2,8.514693182963201,True,0,equalRange,M,25.0
50,344.126,4,13,11,1.04,weakly_accept,2,2,8.514693182963201,True,1,equalRange,M,25.0
51,350.726,4,20,19,0.833,strongly_accept,2,2,13.793114224133722,True,1,equalRange,M,25.0
52,360.026,4,6,15,1.351,strongly_reject,2,2,8.077747210701755,True,0,equalRange,M,25.0
53,368.926,4,14,15,1.8719999999999999,weakly_accept,2,2,10.259142264341596,True,1,equalRange,M,25.0
54,375.026,4,13,14,1.5619999999999998,weakly_reject,2,2,9.5524865872714,True,0,equalRange,M,25.0
55,380.027,4,8,11,1.354,strongly_reject,2,2,6.800735254367722,True,0,equalRange,M,25.0
56,386.227,4,9,19,1.04,strongly_reject,2,2,10.51189802081432,True,0,equalRange,M,25.0
57,391.32800000000003,4,8,9,1.145,strongly_reject,2,2,6.020797289396148,True,0,equalRange,M,25.0
58,397.83,4,19,12,1.3519999999999999,strongly_accept,2,2,11.236102527122116,True,1,equalRange,M,25.0
59,405.231,4,18,6,0.937,strongly_accept,2,2,9.486832980505138,True,1,equalRange,M,25.0
60,412.13199999999995,4,6,9,1.146,strongly_reject,2,2,5.408326913195984,True,0,equalRange,M,25.0
61,417.93300000000005,4,11,17,1.248,strongly_reject,2,2,10.124228365658293,True,0,equalRange,M,25.0
62,427.235,4,8,5,1.145,strongly_reject,2,2,4.716990566028302,True,0,equalRange,M,25.0
63,435.236,4,14,10,1.77,weakly_accept,2,2,8.602325267042627,True,1,equalRange,M,25.0
64,441.027,4,13,16,1.874,weakly_reject,2,2,10.307764064044152,True,0,equalRange,M,25.0
1,4.051,4,12,19,1.764,strongly_reject,2,3,11.236102527122116,True,0,equalRange,M,25.0
2,12.934000000000001,4,7,13,1.248,weakly_reject,2,3,7.3824115301167,True,0,equalRange,M,25.0
3,21.134,4,13,19,1.3530000000000002,strongly_reject,2,3,11.510864433221338,True,0,equalRange,M,25.0
4,27.334,4,19,14,1.145,strongly_accept,2,3,11.800423721205947,True,1,equalRange,M,25.0
5,33.134,4,15,5,1.4569999999999999,weakly_accept,2,3,7.905694150420948,True,1,equalRange,M,25.0
6,38.334,4,12,13,1.8719999999999999,weakly_reject,2,3,8.845903006477066,True,0,equalRange,M,25.0
7,47.63399999999999,4,10,12,1.456,weakly_reject,2,3,7.810249675906654,True,0,equalRange,M,25.0
8,57.335,4,8,15,1.5590000000000002,weakly_reject,2,3,8.5,True,0,equalRange,M,25.0
9,66.237,4,17,7,1.767,strongly_accept,2,3,9.192388155425117,True,1,equalRange,M,25.0
10,71.438,4,13,6,1.868,weakly_accept,2,3,7.158910531638177,True,1,equalRange,M,25.0
11,80.335,4,17,10,1.248,strongly_accept,2,3,9.86154146165801,True,1,equalRange,M,25.0
12,86.035,4,6,5,1.25,strongly_reject,2,3,3.905124837953327,True,0,equalRange,M,25.0
13,94.835,4,7,18,1.0390000000000001,strongly_reject,2,3,9.656603957913983,True,0,equalRange,M,25.0
14,102.935,4,10,14,1.453,strongly_reject,2,3,8.602325267042627,True,0,equalRange,M,25.0
15,108.635,4,16,6,1.663,weakly_accept,2,3,8.54400374531753,True,1,equalRange,M,25.0
16,114.735,4,16,5,1.3519999999999999,weakly_accept,2,3,8.381527307120106,True,1,equalRange,M,25.0
17,122.336,4,12,17,1.3519999999999999,weakly_reject,2,3,10.404326023342406,True,0,equalRange,M,25.0
18,130.136,4,17,9,1.1440000000000001,strongly_accept,2,3,9.617692030835672,True,1,equalRange,M,25.0
19,135.735,4,9,8,1.56,weakly_accept,2,3,6.020797289396148,True,1,equalRange,M,25.0
20,144.736,4,9,7,1.4569999999999999,weakly_reject,2,3,5.70087712549569,True,0,equalRange,M,25.0
21,150.136,4,17,18,1.663,weakly_accept,2,3,12.379418403139947,True,1,equalRange,M,25.0
22,156.836,4,14,14,1.659,weakly_accept,2,3,9.899494936611665,True,1,equalRange,M,25.0
23,163.737,4,8,20,1.35,strongly_reject,2,3,10.770329614269007,True,0,equalRange,M,25.0
24,168.738,4,13,17,1.976,weakly_accept,2,3,10.700467279516348,True,1,equalRange,M,25.0
25,174.64,4,6,12,1.145,strongly_reject,2,3,6.708203932499369,True,0,equalRange,M,25.0
26,179.736,4,13,20,1.041,strongly_reject,2,3,11.926860441876563,True,0,equalRange,M,25.0
27,185.824,4,11,9,1.455,weakly_accept,2,3,7.106335201775948,True,1,equalRange,M,25.0
28,192.426,4,20,17,1.038,strongly_accept,2,3,13.124404748406688,True,1,equalRange,M,25.0
29,198.226,4,12,15,2.286,weakly_accept,2,3,9.604686356149273,True,1,equalRange,M,25.0
30,205.828,4,9,15,1.2409999999999999,strongly_reject,2,3,8.74642784226795,True,0,equalRange,M,25.0
31,212.02900000000002,4,9,9,1.531,weakly_reject,2,3,6.363961030678928,True,0,equalRange,M,25.0
32,218.03,4,20,7,0.831,strongly_accept,2,3,10.594810050208546,True,1,equalRange,M,25.0
33,225.832,4,5,12,1.042,strongly_reject,2,3,6.5,True,0,equalRange,M,25.0
34,233.733,4,20,16,1.328,strongly_accept,2,3,12.806248474865697,True,1,equalRange,M,25.0
35,238.734,4,7,17,1.454,weakly_reject,2,3,9.192388155425117,True,0,equalRange,M,25.0
36,244.237,4,13,10,1.354,weakly_accept,2,3,8.200609733428363,True,1,equalRange,M,25.0
37,250.83700000000002,4,17,17,1.56,weakly_accept,2,3,12.020815280171307,True,1,equalRange,M,25.0
38,256.438,4,19,11,1.146,strongly_accept,2,3,10.977249200050075,True,1,equalRange,M,25.0
39,262.121,4,5,10,1.4569999999999999,strongly_reject,2,3,5.5901699437494745,True,0,equalRange,M,25.0
40,269.623,4,20,11,0.9359999999999999,strongly_accept,2,3,11.412712210513327,True,1,equalRange,M,25.0
41,278.724,4,5,13,0.831,strongly_reject,2,3,6.96419413859206,True,0,equalRange,M,25.0
42,284.225,4,15,10,2.18,strongly_accept,2,3,9.013878188659973,True,1,equalRange,M,25.0
43,291.626,4,13,13,1.6640000000000001,weakly_accept,2,3,9.192388155425117,True,1,equalRange,M,25.0
44,301.22900000000004,4,13,12,1.3519999999999999,weakly_accept,2,3,8.845903006477066,True,1,equalRange,M,25.0
45,306.72900000000004,4,17,13,1.453,strongly_accept,2,3,10.700467279516348,True,1,equalRange,M,25.0
46,316.631,4,15,14,1.3519999999999999,weakly_accept,2,3,10.259142264341596,True,1,equalRange,M,25.0
47,324.032,4,8,8,1.56,weakly_accept,2,3,5.656854249492381,True,1,equalRange,M,25.0
48,332.434,4,5,6,1.143,weakly_reject,2,3,3.905124837953327,True,0,equalRange,M,25.0
49,339.835,4,10,5,1.1440000000000001,weakly_accept,2,3,5.5901699437494745,True,1,equalRange,M,25.0
50,349.12199999999996,4,20,6,1.0270000000000001,strongly_accept,2,3,10.44030650891055,True,1,equalRange,M,25.0
51,357.12199999999996,4,6,19,0.937,strongly_reject,2,3,9.962429422585638,True,0,equalRange,M,25.0
52,362.522,4,15,20,1.143,strongly_reject,2,3,12.5,True,0,equalRange,M,25.0
53,369.023,4,13,9,1.0390000000000001,weakly_accept,2,3,7.905694150420948,True,1,equalRange,M,25.0
54,374.225,4,8,10,0.934,strongly_reject,2,3,6.4031242374328485,True,0,equalRange,M,25.0
55,380.425,4,9,18,0.8320000000000001,strongly_reject,2,3,10.062305898749054,True,0,equalRange,M,25.0
56,386.026,4,9,5,1.456,weakly_accept,2,3,5.1478150704935,True,1,equalRange,M,25.0
57,391.527,4,9,20,1.041,strongly_reject,2,3,10.965856099730654,True,0,equalRange,M,25.0
58,398.529,4,14,13,1.351,weakly_accept,2,3,9.5524865872714,True,1,equalRange,M,25.0
59,403.63,4,20,20,1.145,strongly_accept,2,3,14.142135623730951,True,1,equalRange,M,25.0
60,412.73199999999997,4,5,16,0.938,strongly_reject,2,3,8.381527307120106,True,0,equalRange,M,25.0
61,420.333,4,7,7,1.04,weakly_reject,2,3,4.949747468305833,True,0,equalRange,M,25.0
62,426.43300000000005,4,19,5,0.935,strongly_accept,2,3,9.82344135219425,True,1,equalRange,M,25.0
63,433.335,4,9,11,1.976,weakly_reject,2,3,7.106335201775948,True,0,equalRange,M,25.0
64,441.036,4,20,13,1.3519999999999999,strongly_accept,2,3,11.926860441876563,True,1,equalRange,M,25.0
1,4.055,4,20,14,1.0390000000000001,strongly_accept,2,4,12.206555615733702,True,1,equalRange,M,25.0
2,12.136,4,10,20,0.937,strongly_reject,2,4,11.180339887498949,True,0,equalRange,M,25.0
3,17.237000000000002,4,8,6,1.247,weakly_reject,2,4,5.0,True,0,equalRange,M,25.0
4,23.721,4,5,9,0.9359999999999999,weakly_reject,2,4,5.1478150704935,True,0,equalRange,M,25.0
5,29.522,4,7,6,0.937,weakly_reject,2,4,4.6097722286464435,True,0,equalRange,M,25.0
6,36.223,4,15,17,1.1420000000000001,weakly_accept,2,4,11.335784048754634,True,1,equalRange,M,25.0
7,41.623999999999995,4,13,18,1.146,weakly_reject,2,4,11.10180165558726,True,0,equalRange,M,25.0
8,50.526,4,17,14,1.453,weakly_accept,2,4,11.01135777277262,True,1,equalRange,M,25.0
9,56.027,4,16,11,1.248,weakly_accept,2,4,9.7082439194738,True,1,equalRange,M,25.0
10,63.628,4,11,8,1.455,weakly_accept,2,4,6.800735254367722,True,1,equalRange,M,25.0
11,71.029,4,18,15,1.248,strongly_accept,2,4,11.715374513859981,True,1,equalRange,M,25.0
12,76.12899999999999,4,12,14,1.3519999999999999,weakly_reject,2,4,9.219544457292887,True,0,equalRange,M,25.0
13,84.031,4,11,18,1.143,weakly_reject,2,4,10.547511554864494,True,0,equalRange,M,25.0
14,93.133,4,20,5,0.83,strongly_accept,2,4,10.307764064044152,True,1,equalRange,M,25.0
15,99.334,4,12,7,1.455,weakly_accept,2,4,6.946221994724902,True,1,equalRange,M,25.0
16,106.335,4,6,11,1.04,weakly_reject,2,4,6.264982043070834,True,0,equalRange,M,25.0
17,112.94,4,6,16,1.1420000000000001,strongly_reject,2,4,8.54400374531753,True,0,equalRange,M,25.0
18,120.322,4,9,10,1.041,strongly_reject,2,4,6.726812023536855,True,0,equalRange,M,25.0
19,127.92299999999999,4,15,13,1.1440000000000001,weakly_accept,2,4,9.924716620639604,True,1,equalRange,M,25.0
20,137.024,4,10,11,1.143,weakly_reject,2,4,7.433034373659253,True,0,equalRange,M,25.0
21,142.225,4,10,17,1.25,strongly_reject,2,4,9.86154146165801,True,0,equalRange,M,25.0
22,151.227,4,7,20,0.831,strongly_reject,2,4,10.594810050208546,True,0,equalRange,M,25.0
23,159.428,4,16,20,0.833,strongly_reject,2,4,12.806248474865697,True,0,equalRange,M,25.0
